TimeSliceSorted,Region,Average PV (ore/kWh),Period
02_SU_02,NO2,86.35556898515969,2045
02_SU_02,NO2,79.1982700557098,2050
02_SU_02,NO3,53.0056740158333,2030
02_SU_02,NO3,69.4157535902214,2035
02_SU_02,NO3,110.142836361841,2040
02_SU_02,NO3,115.10172568256701,2045
02_SU_02,NO3,83.9229152781887,2050
02_SU_02,NO4,51.9455605355166,2030
02_SU_02,NO4,47.289155794461195,2035
02_SU_02,NO4,51.7176737648695,2040
02_SU_02,NO4,57.275706271518004,2045
02_SU_02,NO4,62.1252364729924,2050
02_SU_02,NO5,76.2824946114412,2030
02_SU_02,NO5,80.8923846977071,2035
02_SU_02,NO5,96.7854841646363,2040
02_SU_02,NO5,84.3177174988589,2045
02_SU_02,NO5,65.4549781790207,2050
02_SU_03,NO1,77.47727919635659,2030
02_SU_03,NO1,82.0454130569951,2035
02_SU_03,NO1,97.4401191446684,2040
02_SU_03,NO1,84.53359513111471,2045
02_SU_03,NO1,77.651529867476,2050
02_SU_03,NO2,84.172529856119,2030
02_SU_03,NO2,87.8792884296939,2035
02_SU_03,NO2,89.7440168873166,2040
02_SU_03,NO2,86.3327532320008,2045
02_SU_03,NO2,78.5071520658809,2050
02_SU_03,NO3,52.500301664383905,2030
02_SU_03,NO3,68.9602384188592,2035
02_SU_03,NO3,109.598123397463,2040
02_SU_03,NO3,114.522228070349,2045
02_SU_03,NO3,83.32474653450791,2050
02_SU_03,NO4,51.450295631096196,2030
02_SU_03,NO4,46.8427509265262,2035
02_SU_03,NO4,51.183855059779,2040
02_SU_03,NO4,56.70779861154519,2045
02_SU_03,NO4,61.5390311041852,2050
02_SU_03,NO5,75.7238798224831,2030
02_SU_03,NO5,80.4045047958552,2035
02_SU_03,NO5,96.2516654595458,2040
02_SU_03,NO5,84.2953580607631,2045
02_SU_03,NO5,64.6968564897391,2050
02_SU_04,NO1,76.4222129958174,2030
02_SU_04,NO1,80.7652995143221,2035
02_SU_04,NO1,95.5615030052259,2040
02_SU_04,NO1,82.0609884493275,2045
02_SU_04,NO1,76.46540842655101,2050
02_SU_04,NO2,81.60192981769009,2030
02_SU_04,NO2,85.2223588585343,2035
02_SU_04,NO2,88.7881711297599,2040
02_SU_04,NO2,84.9724607554342,2045
02_SU_04,NO2,78.02592696586841,2050
02_SU_04,NO3,51.63900311225861,2030
02_SU_04,NO3,67.9347746755449,2035
02_SU_04,NO3,108.047834373672,2040
02_SU_04,NO3,112.454064816098,2045
02_SU_04,NO3,80.8067922688523,2050
02_SU_04,NO4,50.6062230500135,2030
02_SU_04,NO4,45.8377964580782,2035
02_SU_04,NO4,49.6645718164633,2040
02_SU_04,NO4,54.680998622378695,2045
02_SU_04,NO4,59.07143592384271,2050
02_SU_04,NO5,74.6899149459547,2030
02_SU_04,NO5,79.1499935240356,2035
02_SU_04,NO5,93.6502729451214,2040
02_SU_04,NO5,82.3357722987871,2045
02_SU_04,NO5,63.5344574776326,2050
02_SU_05,NO1,75.16513627198671,2030
02_SU_05,NO1,79.0275167117309,2035
02_SU_05,NO1,92.9022157176893,2040
02_SU_05,NO1,79.2681566132056,2045
02_SU_05,NO1,75.0786355237713,2050
02_SU_05,NO2,80.3191984668425,2030
02_SU_05,NO2,83.4233235362566,2035
02_SU_05,NO2,86.995143261954,2040
02_SU_05,NO2,83.1123729290794,2045
02_SU_05,NO2,76.6108525752769,2050
02_SU_05,NO3,50.6232354109741,2030
02_SU_05,NO3,66.4471383735925,2035
02_SU_05,NO3,104.888706364316,2040
02_SU_05,NO3,109.50904848840601,2045
02_SU_05,NO3,77.2544036101097,2050
02_SU_05,NO4,49.6107707027546,2030
02_SU_05,NO4,44.3799128821648,2035
02_SU_05,NO4,46.947727823545605,2040
02_SU_05,NO4,51.794882621240596,2045
02_SU_05,NO4,55.590095038274896,2050
02_SU_05,NO5,73.45797975660061,2030
02_SU_05,NO5,77.4469663774963,2035
02_SU_05,NO5,91.0441714033355,2040
02_SU_05,NO5,77.9145705594614,2045
02_SU_05,NO5,62.175420032908505,2050
02_SU_06,NO1,76.1136382235745,2030
02_SU_06,NO1,79.3041772538707,2035
02_SU_06,NO1,92.6781104382219,2040
02_SU_06,NO1,78.5232913357744,2045
02_SU_06,NO1,74.7148983713466,2050
02_SU_06,NO2,81.2870576011158,2030
02_SU_06,NO2,83.7056302119094,2035
02_SU_06,NO2,87.1306236095075,2040
02_SU_06,NO2,82.35230631945579,2045
02_SU_06,NO2,76.2396922156597,2050
02_SU_06,NO3,51.5941769408096,2030
02_SU_06,NO3,67.0061815634609,2035
02_SU_06,NO3,104.64387074873301,2040
02_SU_06,NO3,108.36187801450401,2045
02_SU_06,NO3,76.8717190496753,2050
02_SU_06,NO4,50.5622934019934,2030
02_SU_06,NO4,44.9277752082359,2035
02_SU_06,NO4,47.5145365075212,2040
02_SU_06,NO4,51.5986140110528,2045
02_SU_06,NO4,55.2150641690492,2050
02_SU_06,NO5,74.3875116691567,2030
02_SU_06,NO5,77.7180937087933,2035
02_SU_06,NO5,90.8245482294575,2040
02_SU_06,NO5,76.9528255090589,2045
02_SU_06,NO5,61.8189576235322,2050
02_SU_07,NO1,77.2117623326478,2030
02_SU_07,NO1,79.62127117126519,2035
02_SU_07,NO1,92.6642439277613,2040
02_SU_07,NO1,77.7975788433179,2045
02_SU_07,NO1,73.6758376692118,2050
02_SU_07,NO2,82.4075924062925,2030
02_SU_07,NO2,84.0291954337405,2035
02_SU_07,NO2,85.92389563848249,2040
02_SU_07,NO2,81.6117833679696,2045
02_SU_07,NO2,75.1794261930732,2050
02_SU_07,NO3,52.464699432924704,2030
02_SU_07,NO3,67.21982658525971,2035
02_SU_07,NO3,104.588533653328,2040
02_SU_07,NO3,107.621355063014,2045
02_SU_07,NO3,75.8128022026654,2050
02_SU_07,NO4,51.4154054442662,2030
02_SU_07,NO4,45.1371473295986,2035
02_SU_07,NO4,47.447912023075006,2040
02_SU_07,NO4,51.395412225639305,2045
02_SU_07,NO4,54.8997998214694,2050
02_SU_07,NO5,75.4636732960484,2030
02_SU_07,NO5,78.0288457478399,2035
02_SU_07,NO5,90.8109590492061,2040
02_SU_07,NO5,76.8506162195451,2045
02_SU_07,NO5,60.8006781354401,2050
02_SU_08,NO1,76.1653542834493,2030
02_SU_08,NO1,77.7255730771495,2035
02_SU_08,NO1,87.8468700320939,2040
02_SU_08,NO1,73.9629195459886,2045
02_SU_08,NO1,66.03473753925991,2050
02_SU_08,NO2,81.33982909078391,2030
02_SU_08,NO2,82.0948096234183,2035
02_SU_08,NO2,78.99119802141419,2040
02_SU_08,NO2,74.92936047607131,2045
02_SU_08,NO2,67.3823852441428,2050
02_SU_08,NO3,51.3497735744711,2030
02_SU_08,NO3,65.39676852874109,2035
02_SU_08,NO3,101.878922336744,2040
02_SU_08,NO3,104.15815678817401,2045
02_SU_08,NO3,70.79357760114671,2050
02_SU_08,NO4,50.3227781029817,2030
02_SU_08,NO4,43.3505504342105,2035
02_SU_08,NO4,44.6030241657719,2040
02_SU_08,NO4,47.7036959141638,2045
02_SU_08,NO4,50.4956756790218,2050
02_SU_08,NO5,74.4381934078339,2030
02_SU_08,NO5,76.1710616156065,2035
02_SU_08,NO5,86.089932631452,2040
02_SU_08,NO5,73.1200331599523,2045
02_SU_08,NO5,53.3124000080874,2050
02_SU_09,NO1,72.037681719744,2030
02_SU_09,NO1,69.7474324552611,2035
02_SU_09,NO1,76.8346396030368,2040
02_SU_09,NO1,63.4235919889457,2045
02_SU_09,NO1,53.1730248021403,2050
02_SU_09,NO2,76.2996803908074,2030
02_SU_09,NO2,72.1063055483082,2035
02_SU_09,NO2,65.5002651224062,2040
02_SU_09,NO2,59.9731512918745,2045
02_SU_09,NO2,52.1095643060975,2050
02_SU_09,NO3,47.4204383711161,2030
02_SU_09,NO3,60.6888708008722,2035
02_SU_09,NO3,95.7845744217188,2040
02_SU_09,NO3,96.6571830929786,2045
02_SU_09,NO3,62.0974928843665,2050
02_SU_09,NO4,46.4720296036937,2030
02_SU_09,NO4,38.736810660898904,2035
02_SU_09,NO4,38.431232980082896,2040
02_SU_09,NO4,40.0080932614108,2045
02_SU_09,NO4,41.487084020730904,2050
02_SU_09,NO5,70.3930742954028,2030
02_SU_09,NO5,68.3524838061559,2035
02_SU_09,NO5,78.4026934724866,2040
02_SU_09,NO5,62.155120149166805,2045
02_SU_09,NO5,40.7079215257103,2050
02_SU_10,NO1,61.4038952153492,2030
02_SU_10,NO1,55.769417825059996,2035
02_SU_10,NO1,60.6157184068572,2040
02_SU_10,NO1,41.987701956116304,2045
02_SU_10,NO1,29.0986405289132,2050
02_SU_10,NO2,59.4554419508591,2030
02_SU_10,NO2,52.7196979389213,2035
02_SU_10,NO2,46.880961477315,2040
02_SU_10,NO2,38.965979059701695,2045
02_SU_10,NO2,28.5166677183349,2050
02_SU_10,NO3,39.6411260818284,2030
02_SU_10,NO3,51.362480585530896,2035
02_SU_10,NO3,85.819016681633,2040
02_SU_10,NO3,85.75056539452041,2045
02_SU_10,NO3,50.5008451253459,2050
02_SU_10,NO4,38.8483035601918,2030
02_SU_10,NO4,30.484115014988,2035
02_SU_10,NO4,28.375146719748603,2040
02_SU_10,NO4,28.9075945184996,2045
02_SU_10,NO4,29.5948055043645,2050
02_SU_10,NO5,59.9719635210958,2030
02_SU_10,NO5,54.654029468558804,2035
02_SU_10,NO5,59.40340403872,2040
02_SU_10,NO5,42.8445938327717,2045
02_SU_10,NO5,17.115024937947503,2050
02_SU_11,NO1,42.9988337911496,2030
02_SU_11,NO1,34.870049139891,2035
02_SU_11,NO1,41.4825508723498,2040
02_SU_11,NO1,28.049614358183298,2045
02_SU_11,NO1,22.506895825926797,2050
02_SU_11,NO2,38.5911788898076,2030
02_SU_11,NO2,32.647944253685,2035
02_SU_11,NO2,30.148176391719197,2040
02_SU_11,NO2,25.3066532137274,2045
02_SU_11,NO2,22.056757909408198,2050
02_SU_11,NO3,29.1454344177972,2030
02_SU_11,NO3,42.379047582011204,2035
02_SU_11,NO3,77.5762644945477,2040
02_SU_11,NO3,78.3285549938608,2045
02_SU_11,NO3,43.8315551461096,2050
02_SU_11,NO4,28.917548219770204,2030
02_SU_11,NO4,21.5006820114683,2035
02_SU_11,NO4,20.0640452369554,2040
02_SU_11,NO4,21.456711316274202,2045
02_SU_11,NO4,22.9508277908954,2050
02_SU_11,NO5,41.9350033253802,2030
02_SU_11,NO5,34.1726481570932,2035
02_SU_11,NO5,42.3291335432141,2040
02_SU_11,NO5,27.488622071019698,2045
02_SU_11,NO5,11.8865012272166,2050
02_SU_12,NO1,33.1606115244671,2030
02_SU_12,NO1,30.701387456740598,2035
02_SU_12,NO1,40.996555732174,2040
02_SU_12,NO1,26.6699993362878,2045
02_SU_12,NO1,21.4833728033951,2050
02_SU_12,NO2,28.949721068458803,2030
02_SU_12,NO2,27.3600193538052,2035
02_SU_12,NO2,28.0387176445493,2040
02_SU_12,NO2,23.9546304922699,2045
02_SU_12,NO2,21.053705347327202,2050
02_SU_12,NO3,24.2955310544399,2030
02_SU_12,NO3,39.8235192794899,2035
02_SU_12,NO3,76.0743054121403,2040
02_SU_12,NO3,76.7850525189121,2045
02_SU_12,NO3,42.1248501136073,2050
02_SU_12,NO4,24.082199651599602,2030
02_SU_12,NO4,18.9451537089469,2035
02_SU_12,NO4,18.5401417276465,2040
02_SU_12,NO4,19.8895200009059,2045
02_SU_12,NO4,21.221809612926698,2050
02_SU_12,NO5,32.2935455040314,2030
02_SU_12,NO5,30.087359707605703,2035
02_SU_12,NO5,40.1766246175305,2040
02_SU_12,NO5,26.1365993495621,2045
02_SU_12,NO5,11.8865012272166,2050
02_SU_13,NO1,29.372624612363303,2030
02_SU_13,NO1,29.029842304979297,2035
02_SU_13,NO1,40.1910662586047,2040
02_SU_13,NO1,25.888404129829798,2045
02_SU_13,NO1,20.7620991782433,2050
02_SU_13,NO2,25.2374938945971,2030
02_SU_13,NO2,25.721905105079202,2035
02_SU_13,NO2,27.147336853046,2040
02_SU_13,NO2,23.188667189941,2045
02_SU_13,NO2,20.3468571946785,2050
02_SU_13,NO3,22.1083818505574,2030
02_SU_13,NO3,38.610756130759896,2035
02_SU_13,NO3,74.91463620383401,2040
02_SU_13,NO3,75.5197679658585,2045
02_SU_13,NO3,40.769555259465605,2050
02_SU_13,NO4,21.915962597188802,2030
02_SU_13,NO4,17.732390560217,2035
02_SU_13,NO4,17.356275078721,2040
02_SU_13,NO4,18.5707492414647,2045
02_SU_13,NO4,19.834943654643702,2050
02_SU_13,NO5,28.5813183301697,2030
02_SU_13,NO5,28.449245458879698,2035
02_SU_13,NO5,39.3872449334326,2040
02_SU_13,NO5,26.1365993495621,2045
02_SU_13,NO5,11.8865012272166,2050
02_SU_14,NO1,28.7734991997578,2030
02_SU_14,NO1,28.7585323489016,2035
02_SU_14,NO1,41.278151659343,2040
02_SU_14,NO1,25.6026475165471,2045
02_SU_14,NO1,20.4985525759034,2050
02_SU_14,NO2,24.6503509902437,2030
02_SU_14,NO2,25.456021348123,2035
02_SU_14,NO2,26.8595165349269,2040
02_SU_14,NO2,22.908625708924,2045
02_SU_14,NO2,20.088581524385297,2050
02_SU_14,NO3,21.497437410535802,2030
02_SU_14,NO3,38.257372311238,2035
02_SU_14,NO3,74.5701606475393,2040
02_SU_14,NO3,75.16921994251621,2045
02_SU_14,NO3,40.4188793770953,2050
02_SU_14,NO4,21.305560082486203,2030
02_SU_14,NO4,17.3790067406951,2035
02_SU_14,NO4,17.0260276990702,2040
02_SU_14,NO4,18.254920234075602,2045
02_SU_14,NO4,19.4912812899209,2050
02_SU_14,NO5,27.994175425816298,2030
02_SU_14,NO5,28.183361701923598,2035
02_SU_14,NO5,40.4525886261561,2040
02_SU_14,NO5,26.125150527088902,2045
02_SU_14,NO5,11.8865012272166,2050
02_SU_15,NO1,29.5990643068076,2030
02_SU_15,NO1,29.0705120676676,2035
02_SU_15,NO1,41.4668910270648,2040
02_SU_15,NO1,32.3189617109337,2045
02_SU_15,NO1,20.722869614167998,2050
02_SU_15,NO2,25.4594047951525,2030
02_SU_15,NO2,25.7617614725137,2035
02_SU_15,NO2,27.0444811152944,2040
02_SU_15,NO2,29.4906136194228,2045
02_SU_15,NO2,20.308412221884602,2050
02_SU_15,NO3,22.3882797692401,2030
02_SU_15,NO3,38.8445001730124,2035
02_SU_15,NO3,75.2830309916696,2040
02_SU_15,NO3,76.0944556071765,2045
02_SU_15,NO3,41.5334153973629,2050
02_SU_15,NO4,22.2133553828129,2030
02_SU_15,NO4,17.966134602469403,2035
02_SU_15,NO4,17.747622940265,2040
02_SU_15,NO4,19.2258328712953,2045
02_SU_15,NO4,20.6909838129056,2050
02_SU_15,NO5,28.8032292307251,2030
02_SU_15,NO5,28.489101826314197,2035
02_SU_15,NO5,40.6375532065235,2040
02_SU_15,NO5,32.9785323580956,2045
02_SU_15,NO5,11.8865012272166,2050
02_SU_16,NO1,33.1740414675601,2030
02_SU_16,NO1,30.799100694001403,2035
02_SU_16,NO1,42.445954427345704,2040
02_SU_16,NO1,32.3189617109335,2045
02_SU_16,NO1,22.506895825926797,2050
02_SU_16,NO2,28.9628824126899,2030
02_SU_16,NO2,27.4557783263209,2035
02_SU_16,NO2,28.003963247569697,2040
02_SU_16,NO2,29.4906136194226,2045
02_SU_16,NO2,22.056757909408198,2050
02_SU_16,NO3,25.113951691073503,2030
02_SU_16,NO3,40.5264905344371,2035
02_SU_16,NO3,77.0151920749332,2040
02_SU_16,NO3,78.04922829602711,2045
02_SU_16,NO3,43.6793443632022,2050
02_SU_16,NO4,24.9601900675508,2030
02_SU_16,NO4,19.648124963894098,2035
02_SU_16,NO4,19.5296713874171,2040
02_SU_16,NO4,21.247166848211002,2045
02_SU_16,NO4,22.9164350835324,2050
02_SU_16,NO5,32.3067068482625,2030
02_SU_16,NO5,30.183118680121403,2035
02_SU_16,NO5,41.5970353387988,2040
02_SU_16,NO5,32.9785323580954,2045
02_SU_16,NO5,11.8865012272166,2050
02_SU_17,NO1,47.776874774108,2030
02_SU_17,NO1,41.7074356883572,2035
02_SU_17,NO1,56.04899020969621,2040
02_SU_17,NO1,40.885577350523896,2045
02_SU_17,NO1,25.856849039245,2050
02_SU_17,NO2,43.2736590531069,2030
02_SU_17,NO2,38.1459466207895,2035
02_SU_17,NO2,41.3349383142731,2040
02_SU_17,NO2,37.885896946221195,2045
02_SU_17,NO2,25.3397120584601,2050
02_SU_17,NO3,34.7707901884309,2030
02_SU_17,NO3,47.677975387866,2035
02_SU_17,NO3,84.0306878804542,2040
02_SU_17,NO3,85.4069527670693,2045
02_SU_17,NO3,51.3695639209241,2050
02_SU_17,NO4,34.632234772587495,2030
02_SU_17,NO4,26.799609817323102,2035
02_SU_17,NO4,26.127768253110002,2040
02_SU_17,NO4,28.1748288143308,2045
02_SU_17,NO4,30.2229521428731,2050
02_SU_17,NO5,46.6174834886795,2030
02_SU_17,NO5,40.87328697459,2035
02_SU_17,NO5,54.9280104055023,2040
02_SU_17,NO5,40.0678658035134,2045
02_SU_17,NO5,13.9380692780727,2050
02_SU_18,NO1,67.9398933817973,2030
02_SU_18,NO1,63.414948319179096,2035
02_SU_18,NO1,71.1131669546109,2040
02_SU_18,NO1,51.9446803821627,2045
02_SU_18,NO1,43.9009761469432,2050
02_SU_18,NO2,64.109105126663,2030
02_SU_18,NO2,59.41930899899499,2035
02_SU_18,NO2,56.0978315242895,2040
02_SU_18,NO2,48.7238179172273,2045
02_SU_18,NO2,43.0229566240043,2050
02_SU_18,NO3,46.0464042849476,2030
02_SU_18,NO3,58.902798732955,2035
02_SU_18,NO3,96.5991163213705,2040
02_SU_18,NO3,98.521795222118,2045
02_SU_18,NO3,64.8673406582148,2050
02_SU_18,NO4,45.9157281284863,2030
02_SU_18,NO4,38.024433162411995,2035
02_SU_18,NO4,38.444828125207906,2040
02_SU_18,NO4,41.0273744202785,2045
02_SU_18,NO4,43.4507733454179,2050
02_SU_18,NO5,66.377241724215,2030
02_SU_18,NO5,62.1466493527955,2035
02_SU_18,NO5,69.6909036155186,2040
02_SU_18,NO5,50.9057867745195,2045
02_SU_18,NO5,31.621313843617003,2050
02_SU_19,NO1,79.9472021742518,2030
02_SU_19,NO1,82.2117641487537,2035
02_SU_19,NO1,95.4909617573456,2040
02_SU_19,NO1,77.5276735549198,2045
02_SU_19,NO1,70.3262723630379,2050
02_SU_19,NO2,85.1988575507865,2030
02_SU_19,NO2,82.642705180376,2035
02_SU_19,NO2,80.2648697555053,2040
02_SU_19,NO2,73.7951512265292,2045
02_SU_19,NO2,68.9197469157771,2050
02_SU_19,NO3,55.4372919332515,2030
02_SU_19,NO3,69.628680044037,2035
02_SU_19,NO3,108.14476022559799,2040
02_SU_19,NO3,111.63170697789401,2045
02_SU_19,NO3,79.2507404452639,2050
02_SU_19,NO4,54.3285460945865,2030
02_SU_19,NO4,47.4978237192004,2035
02_SU_19,NO4,49.7595591513511,2040
02_SU_19,NO4,53.8750879409391,2045
02_SU_19,NO4,57.546505136726,2050
02_SU_19,NO5,78.1444043408204,2030
02_SU_19,NO5,80.5675288657786,2035
02_SU_19,NO5,93.5811425221986,2040
02_SU_19,NO5,75.9771200838214,2045
02_SU_19,NO5,57.51810413538969,2050
02_SU_20,NO1,82.3364694432664,2030
02_SU_20,NO1,83.6146214346993,2035
02_SU_20,NO1,102.04263374122101,2040
02_SU_20,NO1,88.8060638699263,2045
02_SU_20,NO1,80.81456128133661,2050
02_SU_20,NO2,87.6368853763114,2030
02_SU_20,NO2,87.9108018133505,2035
02_SU_20,NO2,89.7440168873166,2040
02_SU_20,NO2,86.3244590768304,2045
02_SU_20,NO2,79.1982700557098,2050
02_SU_20,NO3,58.672507408290905,2030
02_SU_20,NO3,73.7814674919761,2035
02_SU_20,NO3,113.913342479932,2040
02_SU_20,NO3,117.734177035367,2045
02_SU_20,NO3,85.91693118246289,2050
02_SU_20,NO4,57.4990572601251,2030
02_SU_20,NO4,51.5675554181807,2035
02_SU_20,NO4,55.412769760597904,2040
02_SU_20,NO4,59.855508597262805,2045
02_SU_20,NO4,64.079372059181,2050
02_SU_20,NO5,80.4858862644547,2030
02_SU_20,NO5,81.9423290060053,2035
02_SU_20,NO5,100.001781066397,2040
02_SU_20,NO5,87.0299425925278,2045
02_SU_20,NO5,67.79662727532249,2050
02_SU_21,NO1,82.3364694432664,2030
02_SU_21,NO1,83.6146214346993,2035
02_SU_21,NO1,102.65263054662701,2040
02_SU_21,NO1,90.1418145395062,2045
02_SU_21,NO1,80.81456128133661,2050
02_SU_21,NO2,87.6368853763116,2030
02_SU_21,NO2,87.9108018133505,2035
02_SU_21,NO2,89.7440168873166,2040
02_SU_21,NO2,86.35556898515969,2045
02_SU_21,NO2,79.1982700557098,2050
02_SU_21,NO3,58.8870366648733,2030
02_SU_21,NO3,74.2787160007216,2035
02_SU_21,NO3,114.456040659335,2040
02_SU_21,NO3,118.672329043439,2045
02_SU_21,NO3,87.3879383977988,2050
02_SU_21,NO4,57.7092959315759,2030
02_SU_21,NO4,52.0548589567514,2035
02_SU_21,NO4,55.944613976412995,2040
02_SU_21,NO4,60.774897565173106,2045
02_SU_21,NO4,65.5209591302103,2050
02_SU_21,NO5,80.4858862644547,2030
02_SU_21,NO5,81.9423290060053,2035
02_SU_21,NO5,100.59957793569501,2040
02_SU_21,NO5,88.338978248716,2045
02_SU_21,NO5,67.79662727532249,2050
02_SU_22,NO1,82.3364694432664,2030
02_SU_22,NO1,83.6146214346993,2035
02_SU_22,NO1,102.65263054662701,2040
02_SU_22,NO1,90.1418145395062,2045
02_SU_22,NO1,80.81456128133661,2050
02_SU_22,NO2,87.6368853763116,2030
02_SU_22,NO2,87.9108018133505,2035
02_SU_22,NO2,89.7440168873166,2040
02_SU_22,NO2,86.35556898515969,2045
02_SU_22,NO2,79.1982700557098,2050
02_SU_22,NO3,58.09692964825369,2030
02_SU_22,NO3,73.787690274359,2035
02_SU_22,NO3,114.456040659335,2040
02_SU_22,NO3,118.32700116808901,2045
02_SU_22,NO3,86.9762945112665,2050
02_SU_22,NO4,56.93499105528859,2030
02_SU_22,NO4,51.573653744916,2035
02_SU_22,NO4,55.944613976412995,2040
02_SU_22,NO4,60.4364762473298,2045
02_SU_22,NO4,65.11754812140859,2050
02_SU_22,NO5,80.4858862644547,2030
02_SU_22,NO5,81.9423290060053,2035
02_SU_22,NO5,100.59957793569501,2040
02_SU_22,NO5,88.338978248716,2045
02_SU_22,NO5,67.79662727532249,2050
02_SU_23,NO1,82.3364694432664,2030
02_SU_23,NO1,83.6146214346993,2035
02_SU_23,NO1,101.338844976169,2040
02_SU_23,NO1,89.29620640170529,2045
02_SU_23,NO1,80.81456128133661,2050
02_SU_23,NO2,87.6368853763116,2030
02_SU_23,NO2,87.9108018133505,2035
02_SU_23,NO2,89.7440168873166,2040
02_SU_23,NO2,86.35556898515969,2045
02_SU_23,NO2,79.1982700557098,2050
02_SU_23,NO3,56.771428396432995,2030
02_SU_23,NO3,72.50036550287611,2035
02_SU_23,NO3,113.118337834209,2040
02_SU_23,NO3,117.734177035367,2045
02_SU_23,NO3,85.49091609797429,2050
02_SU_23,NO4,55.635999828504396,2030
02_SU_23,NO4,50.3120754688628,2035
02_SU_23,NO4,54.633665207789605,2040
02_SU_23,NO4,59.855508597262805,2045
02_SU_23,NO4,63.6618772763823,2050
02_SU_23,NO5,80.4858862644547,2030
02_SU_23,NO5,81.9423290060053,2035
02_SU_23,NO5,99.7014756075564,2040
02_SU_23,NO5,87.51028227367121,2045
02_SU_23,NO5,67.79662727532249,2050
02_SU_24,NO1,80.0564454784114,2030
02_SU_24,NO1,83.6146214346993,2035
02_SU_24,NO1,100.23216571054,2040
02_SU_24,NO1,86.9002807793677,2045
02_SU_24,NO1,80.8043384893805,2050
02_SU_24,NO2,85.310330310133,2030
02_SU_24,NO2,87.9108018133505,2035
02_SU_24,NO2,89.7440168873166,2040
02_SU_24,NO2,86.35556898515969,2045
02_SU_24,NO2,79.1982700557098,2050
02_SU_24,NO3,54.740673126562896,2030
02_SU_24,NO3,70.71307430404799,2035
02_SU_24,NO3,111.23389770297999,2040
02_SU_24,NO3,116.041253929899,2045
02_SU_24,NO3,84.7285108015795,2050
02_SU_24,NO4,53.645859664031605,2030
02_SU_24,NO4,48.5605300940112,2035
02_SU_24,NO4,52.786913879184894,2040
02_SU_24,NO4,58.1964439539042,2045
02_SU_24,NO4,62.914720085915405,2050
02_SU_24,NO5,78.25146277889681,2030
02_SU_24,NO5,81.9423290060053,2035
02_SU_24,NO5,98.2275223963293,2040
02_SU_24,NO5,85.16227516378031,2045
02_SU_24,NO5,67.78660893920559,2050
03_FA_01,NO1,86.1224573097905,2030
03_FA_01,NO1,90.841999033892,2035
03_FA_01,NO1,106.604433410486,2040
03_FA_01,NO1,93.39074208274829,2045
03_FA_01,NO1,85.3576151370185,2050
03_FA_01,NO2,85.1988575507865,2030
03_FA_01,NO2,87.9108018133505,2035
03_FA_01,NO2,91.0485233668,2040
03_FA_01,NO2,89.34095838380111,2045
03_FA_01,NO2,87.099607282672,2050
03_FA_01,NO3,59.7394920125379,2030
03_FA_01,NO3,75.9271481402905,2035
03_FA_01,NO3,116.195732399629,2040
03_FA_01,NO3,119.94313848913801,2045
03_FA_01,NO3,87.099607282672,2050
03_FA_01,NO4,58.5447021722872,2030
03_FA_01,NO4,53.6703224535288,2035
03_FA_01,NO4,57.118996571639606,2040
03_FA_01,NO4,61.914710870623196,2045
03_FA_01,NO4,65.238394637386,2050
03_FA_01,NO5,84.1961543736484,2030
03_FA_01,NO5,89.3974039518487,2035
03_FA_01,NO5,104.47234474227601,2040
03_FA_01,NO5,91.5229272410933,2045
03_FA_01,NO5,72.22442003880539,2050
03_FA_02,NO1,84.7690710870703,2030
03_FA_02,NO1,89.7536045250158,2035
03_FA_02,NO1,105.214127157562,2040
03_FA_02,NO1,91.2349160315638,2045
03_FA_02,NO1,85.3327171624416,2050
03_FA_02,NO2,82.1725650634034,2030
03_FA_02,NO2,87.34485213023059,2035
03_FA_02,NO2,89.7440168873166,2040
03_FA_02,NO2,87.2282488536402,2045
03_FA_02,NO2,84.6803470394254,2050
03_FA_02,NO3,58.5286171673259,2030
03_FA_02,NO3,75.4734162655127,2035
03_FA_02,NO3,114.962842284475,2040
03_FA_02,NO3,118.53791411688701,2045
03_FA_02,NO3,86.2085628088458,2050
03_FA_02,NO4,57.3580448239794,2030
03_FA_02,NO4,53.225665216246604,2035
03_FA_02,NO4,55.944613976412995,2040
03_FA_02,NO4,60.509486498372,2045
03_FA_02,NO4,63.794169913460806,2050
03_FA_02,NO5,82.8698358753825,2030
03_FA_02,NO5,89.3974039518487,2035
03_FA_02,NO5,103.141215681579,2040
03_FA_02,NO5,89.4102177109325,2045
03_FA_02,NO5,72.22442003880539,2050
03_FA_03,NO1,84.0659081725598,2030
03_FA_03,NO1,89.1242069462114,2035
03_FA_03,NO1,104.398668671928,2040
03_FA_03,NO1,91.2349160315638,2045
03_FA_03,NO1,84.8165253469527,2050
03_FA_03,NO2,80.6910006998246,2030
03_FA_03,NO2,85.679596996529,2035
03_FA_03,NO2,89.7440168873166,2040
03_FA_03,NO2,87.2282488536402,2045
03_FA_03,NO2,83.1201948400137,2050
03_FA_03,NO3,57.8665378760614,2030
03_FA_03,NO3,75.4734162655127,2035
03_FA_03,NO3,114.456040659335,2040
03_FA_03,NO3,117.734177035367,2045
03_FA_03,NO3,85.186300374012,2050
03_FA_03,NO4,56.7092071185402,2030
03_FA_03,NO4,53.225665216246604,2035
03_FA_03,NO4,55.944613976412995,2040
03_FA_03,NO4,59.855508597262805,2045
03_FA_03,NO4,62.914720085915405,2050
03_FA_03,NO5,82.1807362191622,2030
