TimeSliceSorted,Sum of PV,Process,Region
04_WI_15,30.1407630977017,EE-WIND_OFF_S3,O_Sorvest
04_WI_15,2.6153919656092e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_15,30.6877823924805,EE-WIND_OFF_S5,O_Sorvest
04_WI_15,107.02432487646,EE-WIND_OFF_S6,O_Sorvest
04_WI_15,3.72971843917656e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_16,5.26838043889431e-7,EE-WIND_OFF,O_Nordavind
04_WI_16,1.77453391758294e-7,EE-WIND_OFF,O_Nordvest
04_WI_16,6.26452158805904e-7,EE-WIND_OFF,O_Vestavind1
04_WI_16,0.00000168693331156005,EE-WIND_OFF,O_Vestavind2
04_WI_16,29.793454662532,EE-WIND_OFF_S1,O_Sorvest
04_WI_16,29.6841209012291,EE-WIND_OFF_S2,O_Sorvest
04_WI_16,30.12145601909,EE-WIND_OFF_S3,O_Sorvest
04_WI_16,2.61371664046509e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_16,30.6681249131675,EE-WIND_OFF_S5,O_Sorvest
04_WI_16,106.955768979349,EE-WIND_OFF_S6,O_Sorvest
04_WI_16,3.72732931694792e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_17,5.25988305108964e-7,EE-WIND_OFF,O_Nordavind
04_WI_17,1.77945217310938e-7,EE-WIND_OFF,O_Nordvest
04_WI_17,6.2516489443153e-7,EE-WIND_OFF,O_Vestavind1
04_WI_17,0.0000016898560185103,EE-WIND_OFF,O_Vestavind2
04_WI_17,29.8244870245714,EE-WIND_OFF_S1,O_Sorvest
04_WI_17,29.7150393830587,EE-WIND_OFF_S2,O_Sorvest
04_WI_17,30.152830021834,EE-WIND_OFF_S3,O_Sorvest
04_WI_17,2.61643904382428e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_17,30.7000683170511,EE-WIND_OFF_S5,O_Sorvest
04_WI_17,107.067172312153,EE-WIND_OFF_S6,O_Sorvest
04_WI_17,3.73121164056945e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_18,5.24501262243148e-7,EE-WIND_OFF,O_Nordavind
04_WI_18,1.78505351968117e-7,EE-WIND_OFF,O_Nordvest
04_WI_18,6.24719302917324e-7,EE-WIND_OFF,O_Vestavind1
04_WI_18,0.00000168773041345557,EE-WIND_OFF,O_Vestavind2
04_WI_18,29.9056485868281,EE-WIND_OFF_S1,O_Sorvest
04_WI_18,29.7959031047671,EE-WIND_OFF_S2,O_Sorvest
04_WI_18,30.2348851059337,EE-WIND_OFF_S3,O_Sorvest
04_WI_18,2.62355917568677e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_18,30.7836126041313,EE-WIND_OFF_S5,O_Sorvest
04_WI_18,107.358534874873,EE-WIND_OFF_S6,O_Sorvest
04_WI_18,3.74136541004115e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_19,5.23099193255377e-7,EE-WIND_OFF,O_Nordavind
04_WI_19,1.79666606745194e-7,EE-WIND_OFF,O_Nordvest
04_WI_19,6.2660068931064e-7,EE-WIND_OFF,O_Vestavind1
04_WI_19,0.00000169331012672424,EE-WIND_OFF,O_Vestavind2
04_WI_19,30.0297780349854,EE-WIND_OFF_S1,O_Sorvest
04_WI_19,29.9195770320857,EE-WIND_OFF_S2,O_Sorvest
04_WI_19,30.3603811169098,EE-WIND_OFF_S3,O_Sorvest
04_WI_19,2.63444878912353e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_19,30.9113862196657,EE-WIND_OFF_S5,O_Sorvest
04_WI_19,107.80414820609,EE-WIND_OFF_S6,O_Sorvest
04_WI_19,3.75689470452727e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_20,5.22419402231004e-7,EE-WIND_OFF,O_Nordavind
04_WI_20,1.80240403223279e-7,EE-WIND_OFF,O_Nordvest
04_WI_20,6.29274238395878e-7,EE-WIND_OFF,O_Vestavind1
04_WI_20,0.00000170061689409987,EE-WIND_OFF,O_Vestavind2
04_WI_20,30.137197749737,EE-WIND_OFF_S1,O_Sorvest
04_WI_20,30.0266025461114,EE-WIND_OFF_S2,O_Sorvest
04_WI_20,30.4689834341007,EE-WIND_OFF_S3,O_Sorvest
04_WI_20,2.64387249305919e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_20,31.0219595408012,EE-WIND_OFF_S5,O_Sorvest
04_WI_20,108.189775127336,EE-WIND_OFF_S6,O_Sorvest
04_WI_20,3.77033351706334e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_21,5.20422516096907e-7,EE-WIND_OFF,O_Nordavind
04_WI_21,1.81183068865848e-7,EE-WIND_OFF,O_Nordvest
04_WI_21,6.30611012938497e-7,EE-WIND_OFF,O_Vestavind1
04_WI_21,0.00000170792366147551,EE-WIND_OFF,O_Vestavind2
04_WI_21,30.2183593119937,EE-WIND_OFF_S1,O_Sorvest
04_WI_21,30.1074662678198,EE-WIND_OFF_S2,O_Sorvest
04_WI_21,30.5510385182004,EE-WIND_OFF_S3,O_Sorvest
04_WI_21,2.65099262492168e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_21,31.1055038278814,EE-WIND_OFF_S5,O_Sorvest
04_WI_21,108.481137690055,EE-WIND_OFF_S6,O_Sorvest
04_WI_21,3.78048728653503e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_22,5.19785212011557e-7,EE-WIND_OFF,O_Nordavind
04_WI_22,1.81633908955772e-7,EE-WIND_OFF,O_Nordvest
04_WI_22,6.34819377239335e-7,EE-WIND_OFF,O_Vestavind1
04_WI_22,0.00000172293574717454,EE-WIND_OFF,O_Vestavind2
04_WI_22,30.230294835855,EE-WIND_OFF_S1,O_Sorvest
04_WI_22,30.1193579916004,EE-WIND_OFF_S2,O_Sorvest
04_WI_22,30.5631054423328,EE-WIND_OFF_S3,O_Sorvest
04_WI_22,2.65203970313676e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_22,31.117789752452,EE-WIND_OFF_S5,O_Sorvest
04_WI_22,108.523985125749,EE-WIND_OFF_S6,O_Sorvest
04_WI_22,3.78198048792793e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_23,5.20634950792023e-7,EE-WIND_OFF,O_Nordavind
04_WI_23,1.80896170626805e-7,EE-WIND_OFF,O_Nordvest
04_WI_23,6.27343341834317e-7,EE-WIND_OFF,O_Vestavind1
04_WI_23,0.00000170407100231381,EE-WIND_OFF,O_Vestavind2
04_WI_23,30.0035198824906,EE-WIND_OFF_S1,O_Sorvest
04_WI_23,29.8934152397683,EE-WIND_OFF_S2,O_Sorvest
04_WI_23,30.3338338838187,EE-WIND_OFF_S3,O_Sorvest
04_WI_23,2.63214521705037e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_23,30.8843571856103,EE-WIND_OFF_S5,O_Sorvest
04_WI_23,107.709883847563,EE-WIND_OFF_S6,O_Sorvest
04_WI_23,3.7536096614629e-9,EE-WIND_OFF_S7,O_Sorvest
04_WI_24,5.21017333243233e-7,EE-WIND_OFF,O_Nordavind
04_WI_24,1.80418006895067e-7,EE-WIND_OFF,O_Nordvest
04_WI_24,6.27343341834317e-7,EE-WIND_OFF,O_Vestavind1
04_WI_24,0.00000170035119346803,EE-WIND_OFF,O_Vestavind2
04_WI_24,29.9748746252235,EE-WIND_OFF_S1,O_Sorvest
04_WI_24,29.8648751026948,EE-WIND_OFF_S2,O_Sorvest
04_WI_24,30.3048732659012,EE-WIND_OFF_S3,O_Sorvest
04_WI_24,2.6296322293342e-8,EE-WIND_OFF_S4,O_Sorvest
04_WI_24,30.8548709666408,EE-WIND_OFF_S5,O_Sorvest
04_WI_24,107.607050001898,EE-WIND_OFF_S6,O_Sorvest
04_WI_24,3.75002597811995e-9,EE-WIND_OFF_S7,O_Sorvest
